,행정동_코드,행정동명,상권_구분_코드,상권_코드,분기당_매출_금액,분기당_매출_건수,건당_매출액_평균,"환산임대료(원, 21년도)","증감율(%, 19-21년도)",임대료/매출,매출/임대료,개업률_평균,폐업률_평균,점포수,면적,단위면적당 상권 수(k㎡),프랜차이즈_점포_수,개인사업자_수,프랜차이즈 비율,2021년_2030여성_비율평균,2021년_외국인_평균,문화시설수,지하철_역_수,버스_정거장_수,유사_업종_점포_수,개인사업자_점포수,개인사업자_비율
768,11530550,구로4동,A,2110712,239949870,18309,13106,103720,-10.339,7.9139,0.1264,5.117,3.7365,944,0.46,2052.173913043478,40,258,0.134228188,0.0349,486.5212,2,1,15,4,3,0.75
769,11530550,구로4동,A,2110714,629093217,53977,11655,103720,-10.339,8.8992,0.1124,5.0087,3.9919,944,0.46,2052.173913043478,40,258,0.134228188,0.0349,486.5212,2,1,15,12,5,0.4167
770,11530550,구로4동,A,2110720,347892076,18129,19190,103720,-10.339,5.4049,0.185,3.3966,4.1266,944,0.46,2052.173913043478,40,258,0.134228188,0.0349,486.5212,2,1,15,3,2,0.6667
771,11530560,구로5동,A,2110713,542860078,32391,16759,99888,-5.767,5.9603,0.1678,4.5417,2.3125,1164,1.03,1130.0970873786407,156,514,0.232835821,0.0492,432.0787,20,2,41,18,13,0.7222
772,11530560,구로5동,A,2110715,110640058,7002,15800,99888,-5.767,6.322,0.1582,5.67,4.2254,1164,1.03,1130.0970873786407,156,514,0.232835821,0.0492,432.0787,20,2,41,4,2,0.5
773,11530560,구로5동,A,2110718,1057549693,48250,21918,99888,-5.767,4.5574,0.2194,4.6759,3.3796,1164,1.03,1130.0970873786407,156,514,0.232835821,0.0492,432.0787,20,2,41,13,12,0.9231
774,11530560,구로5동,D,2120127,804843711,79224,10159,99888,-5.767,9.8325,0.1017,3.2685,2.7222,1164,1.03,1130.0970873786407,156,514,0.232835821,0.0492,432.0787,20,2,41,21,14,0.6667
775,11530560,구로5동,D,2120128,-2147483648,291297,7738,99888,-5.767,12.9088,0.0775,2.6759,3.6667,1164,1.03,1130.0970873786407,156,514,0.232835821,0.0492,432.0787,20,2,41,67,31,0.4627
776,11530595,가리봉동,A,2110717,608645754,49596,12272,96422,3.19,7.8571,0.1273,3.7963,3.2592,437,0.4,1092.5,25,269,0.085034014,0.0448,572.0343,2,0,11,13,12,0.9231
777,11530595,가리봉동,A,2110721,94887546,7152,13267,96422,3.19,7.2678,0.1376,2.2222,3.2593,437,0.4,1092.5,25,269,0.085034014,0.0448,572.0343,2,0,11,7,6,0.8571
778,11530595,가리봉동,D,2120126,436097571,41227,10578,96422,3.19,9.1153,0.1097,3.0833,3.0139,437,0.4,1092.5,25,269,0.085034014,0.0448,572.0343,2,0,11,1,1,1.0
779,11530720,고척1동,A,2110700,93397786,3197,29211,70742,-19.613,2.4218,0.4129,3.2968,1.519,712,1.16,613.7931034482759,45,96,0.319148936,0.0338,111.4377,1,0,8,2,1,0.5
780,11530720,고척1동,A,2110704,477973690,18398,25980,70742,-19.613,2.7229,0.3673,0.0,1.875,712,1.16,613.7931034482759,45,96,0.319148936,0.0338,111.4377,1,0,8,1,1,1.0
781,11530720,고척1동,A,2110705,13023012,1768,7364,70742,-19.613,9.6065,0.1041,2.2222,0.0,712,1.16,613.7931034482759,45,96,0.319148936,0.0338,111.4377,1,0,8,1,1,1.0
782,11530720,고척1동,A,2110706,447591355,40477,11058,70742,-19.613,6.3974,0.1563,3.9537,4.3056,712,1.16,613.7931034482759,45,96,0.319148936,0.0338,111.4377,1,0,8,16,7,0.4375
783,11530730,고척2동,A,2110694,276740290,24418,11333,72308,-1.922,6.3803,0.1567,4.6713,3.5347,660,1.02,647.0588235294117,30,219,0.120481928,0.0303,84.0835,0,0,32,14,14,1.0
784,11530730,고척2동,A,2110695,310902945,17764,17502,72308,-1.922,4.1314,0.242,4.9722,4.3518,660,1.02,647.0588235294117,30,219,0.120481928,0.0303,84.0835,0,0,32,12,11,0.9167
785,11530730,고척2동,A,2110699,140860641,12665,11122,72308,-1.922,6.5013,0.1538,2.6875,3.0104,660,1.02,647.0588235294117,30,219,0.120481928,0.0303,84.0835,0,0,32,12,9,0.75
786,11530730,고척2동,A,2110701,264679535,12252,21604,72308,-1.922,3.347,0.2988,2.4116,1.2698,660,1.02,647.0588235294117,30,219,0.120481928,0.0303,84.0835,0,0,32,4,3,0.75
787,11530740,개봉1동,A,2110691,219654077,18339,11978,75423,4.018,6.2968,0.1588,6.0595,9.0952,827,1.31,631.2977099236641,29,110,0.208633094,0.0335,450.3875,0,1,18,4,2,0.5
788,11530740,개봉1동,A,2110692,48261581,1438,33569,75423,4.018,2.2468,0.4451,0.7611,3.1278,827,1.31,631.2977099236641,29,110,0.208633094,0.0335,450.3875,0,1,18,1,1,1.0
789,11530740,개봉1동,A,2110703,428675053,31651,13544,75423,4.018,5.5687,0.1796,3.3519,4.7222,827,1.31,631.2977099236641,29,110,0.208633094,0.0335,450.3875,0,1,18,14,4,0.2857
790,11530760,개봉3동,A,2110697,154857523,18746,8261,86078,2.145,10.4198,0.096,6.6905,8.7899,394,0.81,486.41975308641975,43,185,0.188596491,0.0307,63.3492,0,0,26,6,5,0.8333
791,11530760,개봉3동,A,2110698,68732686,2335,29437,86078,2.145,2.9241,0.342,1.9375,1.8874,394,0.81,486.41975308641975,43,185,0.188596491,0.0307,63.3492,0,0,26,4,3,0.75
792,11530760,개봉3동,A,2110702,168785140,11923,14156,86078,2.145,6.0807,0.1645,5.1032,3.5569,394,0.81,486.41975308641975,43,185,0.188596491,0.0307,63.3492,0,0,26,6,6,1.0
793,11530760,개봉3동,D,2120124,756068858,60858,12424,86078,2.145,6.9284,0.1443,3.4815,2.4908,394,0.81,486.41975308641975,43,185,0.188596491,0.0307,63.3492,0,0,26,27,19,0.7037
794,11530770,오류1동,A,2110688,327848678,38070,8612,90808,-15.048,10.5444,0.0948,8.857,8.4539,514,0.59,871.1864406779662,32,147,0.17877095,0.043,770.6881,2,1,16,3,3,1.0
795,11530770,오류1동,D,2120123,1104287116,120710,9148,90808,-15.048,9.9265,0.1007,5.8259,4.3004,514,0.59,871.1864406779662,32,147,0.17877095,0.043,770.6881,2,1,16,9,5,0.5556
796,11530780,오류2동,A,2110687,139740701,8594,16259,102540,14.355,6.3067,0.1586,4.9541,2.242,669,3.2,209.0625,25,113,0.18115942,0.0358,846.0114,1,1,22,1,0,0.0
797,11530780,오류2동,A,2110690,536774467,43055,12467,102540,14.355,8.2249,0.1216,6.6667,5.1019,669,3.2,209.0625,25,113,0.18115942,0.0358,846.0114,1,1,22,17,11,0.6471
798,11530790,수궁동,A,2110680,277247779,21995,12605,86969,20.557,6.8996,0.1449,5.3586,5.3831,506,2.67,189.5131086142322,31,107,0.224637681,0.0333,110.8656,0,3,43,1,0,0.0
799,11530790,수궁동,A,2110681,311082969,36229,8587,86969,20.557,10.128,0.0987,2.7953,1.0111,506,2.67,189.5131086142322,31,107,0.224637681,0.0333,110.8656,0,3,43,8,4,0.5
800,11530790,수궁동,A,2110682,31506663,2715,11606,86969,20.557,7.4935,0.1334,3.3723,0.0,506,2.67,189.5131086142322,31,107,0.224637681,0.0333,110.8656,0,3,43,2,2,1.0
801,11530790,수궁동,A,2110683,49332492,1554,31745,86969,20.557,2.7396,0.365,6.4284,5.9781,506,2.67,189.5131086142322,31,107,0.224637681,0.0333,110.8656,0,3,43,2,2,1.0
802,11530790,수궁동,A,2110684,309477297,41134,7524,86969,20.557,11.5589,0.0865,5.7718,6.2321,506,2.67,189.5131086142322,31,107,0.224637681,0.0333,110.8656,0,3,43,5,4,0.8
803,11530790,수궁동,A,2110686,208597667,14877,14021,86969,20.557,6.2028,0.1612,5.5312,6.5313,506,2.67,189.5131086142322,31,107,0.224637681,0.0333,110.8656,0,3,43,6,3,0.5
804,11545510,가산동,A,2110723,253387684,4774,53080,114290,6.2,2.1532,0.4644,3.5873,3.1347,2592,2.52,1028.571428571429,390,870,0.30952381,0.0547,644.1717,1,2,97,2,2,1.0
805,11545510,가산동,A,2110724,232871080,21456,10853,114290,6.2,10.5307,0.095,3.8918,3.2559,2592,2.52,1028.571428571429,390,870,0.30952381,0.0547,644.1717,1,2,97,7,7,1.0
806,11545510,가산동,A,2110725,734323354,54517,13470,114290,6.2,8.4848,0.1179,3.8325,2.3207,2592,2.52,1028.571428571429,390,870,0.30952381,0.0547,644.1717,1,2,97,13,10,0.7692
807,11545510,가산동,A,2110729,572064969,44967,12722,114290,6.2,8.9837,0.1113,3.9688,3.0104,2592,2.52,1028.571428571429,390,870,0.30952381,0.0547,644.1717,1,2,97,4,4,1.0
808,11545510,가산동,D,2120131,-2147483648,975844,9021,114290,6.2,12.6693,0.0789,4.6389,3.9815,2592,2.52,1028.571428571429,390,870,0.30952381,0.0547,644.1717,1,2,97,279,151,0.5412
809,11545610,독산1동,A,2110726,42788247,3826,11185,90546,-3.874,8.0953,0.1235,6.5913,3.5714,1240,2.09,593.3014354066986,104,366,0.221276596,0.0438,293.1666,4,1,51,4,4,1.0
810,11545610,독산1동,A,2110727,149914901,14886,10071,90546,-3.874,8.9908,0.1112,8.2466,4.6191,1240,2.09,593.3014354066986,104,366,0.221276596,0.0438,293.1666,4,1,51,5,2,0.4
811,11545610,독산1동,A,2110728,237545808,17102,13890,90546,-3.874,6.5188,0.1534,2.725,3.173,1240,2.09,593.3014354066986,104,366,0.221276596,0.0438,293.1666,4,1,51,3,3,1.0
812,11545610,독산1동,A,2110730,454634105,48455,9383,90546,-3.874,9.65,0.1036,7.0861,4.4966,1240,2.09,593.3014354066986,104,366,0.221276596,0.0438,293.1666,4,1,51,5,4,0.8
813,11545610,독산1동,A,2110732,414647425,46032,9008,90546,-3.874,10.0517,0.0995,2.8611,2.8733,1240,2.09,593.3014354066986,104,366,0.221276596,0.0438,293.1666,4,1,51,6,6,1.0
814,11545610,독산1동,D,2120132,1483482454,125472,11823,90546,-3.874,7.6585,0.1306,3.8889,4.0556,1240,2.09,593.3014354066986,104,366,0.221276596,0.0438,293.1666,4,1,51,45,23,0.5111
815,11545620,독산2동,A,2110735,238252875,11304,21077,99635,17.899,4.7272,0.2115,4.3542,5.6771,489,0.6,815.0,30,107,0.218978102,0.0393,230.5347,0,0,4,9,7,0.7778
816,11545620,독산2동,A,2110741,258963340,14581,17760,99635,17.899,5.6101,0.1783,6.4772,3.29,489,0.6,815.0,30,107,0.218978102,0.0393,230.5347,0,0,4,8,6,0.75
817,11545620,독산2동,A,2110745,267340923,30253,8837,99635,17.899,11.2748,0.0887,4.1861,3.5799,489,0.6,815.0,30,107,0.218978102,0.0393,230.5347,0,0,4,5,2,0.4
818,11545630,독산3동,A,2110738,384577811,18163,21174,91579,7.687,4.3251,0.2312,8.9519,6.4182,743,0.92,807.6086956521739,40,291,0.120845921,0.0411,340.1635,2,0,14,8,8,1.0
819,11545630,독산3동,A,2110751,208855310,21037,9928,91579,7.687,9.2243,0.1084,12.1512,5.9086,743,0.92,807.6086956521739,40,291,0.120845921,0.0411,340.1635,2,0,14,1,1,1.0
820,11545630,독산3동,D,2120134,789564549,45422,17383,91579,7.687,5.2683,0.1898,3.6111,2.8241,743,0.92,807.6086956521739,40,291,0.120845921,0.0411,340.1635,2,0,14,24,15,0.625
821,11545640,독산4동,A,2110736,355160230,20026,17735,79676,-10.503,4.4926,0.2226,4.7083,3.8958,468,0.59,793.2203389830509,23,128,0.152317881,0.0391,226.2145,2,0,8,8,5,0.625
822,11545640,독산4동,A,2110744,319189524,28235,11305,79676,-10.503,7.0479,0.1419,4.5209,4.4075,468,0.59,793.2203389830509,23,128,0.152317881,0.0391,226.2145,2,0,8,8,6,0.75
823,11545670,시흥1동,A,2110731,495347586,40049,12369,102592,6.752,8.2943,0.1206,4.5625,2.4468,1346,1.71,787.1345029239766,60,270,0.181818182,0.0359,253.7734,4,1,25,14,6,0.4286
824,11545670,시흥1동,A,2110733,325568512,9435,34507,102592,6.752,2.9731,0.3364,4.733,0.0,1346,1.71,787.1345029239766,60,270,0.181818182,0.0359,253.7734,4,1,25,3,3,1.0
825,11545670,시흥1동,A,2110740,289456914,27300,10603,102592,6.752,9.6758,0.1034,6.7714,4.9638,1346,1.71,787.1345029239766,60,270,0.181818182,0.0359,253.7734,4,1,25,5,5,1.0
826,11545670,시흥1동,A,2110742,183591495,15461,11874,102592,6.752,8.6401,0.1157,2.9928,3.7577,1346,1.71,787.1345029239766,60,270,0.181818182,0.0359,253.7734,4,1,25,7,5,0.7143
827,11545670,시흥1동,A,2110743,268444287,21344,12577,102592,6.752,8.1571,0.1226,5.8333,7.0119,1346,1.71,787.1345029239766,60,270,0.181818182,0.0359,253.7734,4,1,25,5,4,0.8
828,11545670,시흥1동,A,2110746,489698438,28924,16930,102592,6.752,6.0598,0.165,6.1633,5.5096,1346,1.71,787.1345029239766,60,270,0.181818182,0.0359,253.7734,4,1,25,3,3,1.0
829,11545670,시흥1동,D,2120133,538856680,40569,13282,102592,6.752,7.7241,0.1295,4.0673,4.1891,1346,1.71,787.1345029239766,60,270,0.181818182,0.0359,253.7734,4,1,25,16,8,0.5
830,11545680,시흥2동,A,2110755,123366746,7373,16732,69507,-32.904,4.1541,0.2407,6.5866,3.6369,256,1.26,203.1746031746032,5,23,0.178571429,0.028,56.0586,0,0,6,7,4,0.5714
831,11545690,시흥3동,A,2110739,256374392,26790,9570,148038,16.669,15.469,0.0646,2.4611,0.6516,549,1.07,513.0841121495326,27,108,0.2,0.03,47.5549,2,0,11,3,3,1.0
832,11545690,시흥3동,A,2110747,268765352,16395,16394,148038,16.669,9.03,0.1107,4.3962,3.7521,549,1.07,513.0841121495326,27,108,0.2,0.03,47.5549,2,0,11,6,1,0.1667
833,11545690,시흥3동,A,2110749,353120946,30328,11643,148038,16.669,12.7148,0.0786,4.8929,5.8214,549,1.07,513.0841121495326,27,108,0.2,0.03,47.5549,2,0,11,6,5,0.8333
834,11545700,시흥4동,A,2110750,191153498,14822,12896,97635,-0.131,7.571,0.1321,5.8655,2.2068,413,0.87,474.7126436781609,21,78,0.212121212,0.033,100.4874,0,0,15,7,5,0.7143
835,11545700,시흥4동,A,2110752,619089424,61614,10048,97635,-0.131,9.7169,0.1029,4.7812,4.8646,413,0.87,474.7126436781609,21,78,0.212121212,0.033,100.4874,0,0,15,8,6,0.75
836,11545710,시흥5동,A,2110748,151861739,18476,8219,94419,-4.012,11.4879,0.087,4.8542,6.8646,563,1.39,405.0359712230216,28,91,0.235294118,0.0305,73.7453,0,0,21,6,3,0.5
837,11545710,시흥5동,A,2110753,458439028,45042,10178,94419,-4.012,9.2768,0.1078,2.3426,2.5278,563,1.39,405.0359712230216,28,91,0.235294118,0.0305,73.7453,0,0,21,10,9,0.9
838,11545710,시흥5동,A,2110754,83447456,4229,19730,94419,-4.012,4.7856,0.209,6.3056,5.9492,563,1.39,405.0359712230216,28,91,0.235294118,0.0305,73.7453,0,0,21,3,3,1.0
839,11560515,영등포본동,A,2110803,448847927,18685,24022,99259,1.279,4.132,0.242,7.9643,4.2381,725,1.02,710.7843137254902,17,78,0.178947368,0.0424,277.7732,1,0,5,2,1,0.5
840,11560515,영등포본동,A,2110808,16727664,340,49163,99259,1.279,2.019,0.4953,0.8646,2.8646,725,1.02,710.7843137254902,17,78,0.178947368,0.0424,277.7732,1,0,5,8,5,0.625
841,11560515,영등포본동,A,2110809,197988443,10653,18586,99259,1.279,5.3405,0.1872,3.7143,5.7857,725,1.02,710.7843137254902,17,78,0.178947368,0.0424,277.7732,1,0,5,5,4,0.8
842,11560535,영등포동,A,2110782,160220970,7360,21770,120272,3.375,5.5247,0.181,3.1766,0.8571,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,4,3,0.75
843,11560535,영등포동,A,2110783,169646503,11456,14808,120272,3.375,8.1221,0.1231,3.5092,3.6667,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,7,5,0.7143
844,11560535,영등포동,A,2110788,104080020,3993,26068,120272,3.375,4.6138,0.2167,1.6422,5.4667,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,1,0,0.0
845,11560535,영등포동,A,2110796,167182440,13954,11981,120272,3.375,10.0386,0.0996,2.3686,4.3143,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,1,1,1.0
846,11560535,영등포동,A,2110800,41064426,2291,17924,120272,3.375,6.7101,0.149,3.8611,0.8611,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,3,3,1.0
847,11560535,영등포동,A,2110806,16833113,4195,4012,120272,3.375,29.9781,0.0334,4.1667,0.0,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,1,1,1.0
848,11560535,영등포동,A,2110807,382199108,51441,7430,120272,3.375,16.1873,0.0618,4.3278,4.5694,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,5,2,0.4
849,11560535,영등포동,D,2120144,339091603,22406,15134,120272,3.375,7.9471,0.1258,4.8704,2.6296,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,16,10,0.625
850,11560535,영등포동,D,2120145,-2147483648,270157,18315,120272,3.375,6.5669,0.1523,2.8055,3.5463,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,91,48,0.5275
851,11560535,영등포동,D,2120146,294733396,21765,13542,120272,3.375,8.8814,0.1126,2.0093,2.8611,2390,1.26,1896.8253968253969,202,650,0.237089202,0.0587,379.6069,2,1,25,13,8,0.6154
852,11560540,여의동,D,2120148,-2147483648,322965,18260,133843,1.535,7.3298,0.1364,3.1852,2.9352,2297,8.4,273.45238095238096,332,1277,0.206339341,0.0498,861.8375,7,3,26,102,52,0.5098
853,11560540,여의동,D,2120149,-2147483648,514224,19899,133843,1.535,6.7261,0.1487,3.3796,3.1019,2297,8.4,273.45238095238096,332,1277,0.206339341,0.0498,861.8375,7,3,26,225,129,0.5733
854,11560540,여의동,D,2120150,758410393,55415,13686,133843,1.535,9.7796,0.1023,2.4129,2.5738,2297,8.4,273.45238095238096,332,1277,0.206339341,0.0498,861.8375,7,3,26,10,5,0.5
855,11560550,당산1동,A,2110763,398579054,42824,9307,89803,11.797,9.649,0.1036,3.7037,5.1667,1060,0.75,1413.3333333333333,88,412,0.176,0.0481,118.6306,2,0,13,15,11,0.7333
856,11560550,당산1동,A,2110764,459477064,24832,18503,89803,11.797,4.8534,0.206,7.6389,0.0,1060,0.75,1413.3333333333333,88,412,0.176,0.0481,118.6306,2,0,13,2,2,1.0
857,11560550,당산1동,A,2110770,204928490,16246,12614,89803,11.797,7.1193,0.1405,4.7958,3.9299,1060,0.75,1413.3333333333333,88,412,0.176,0.0481,118.6306,2,0,13,7,7,1.0
858,11560550,당산1동,D,2120136,1879993852,136228,13800,89803,11.797,6.5075,0.1537,4.2407,4.213,1060,0.75,1413.3333333333333,88,412,0.176,0.0481,118.6306,2,0,13,61,41,0.6721
859,11560550,당산1동,D,2120141,586529127,73008,8034,89803,11.797,11.1779,0.0895,4.8123,5.8906,1060,0.75,1413.3333333333333,88,412,0.176,0.0481,118.6306,2,0,13,12,12,1.0
860,11560560,당산2동,A,2110774,204473127,17317,11807,129257,10.612,10.9475,0.0913,4.5005,3.6229,800,1.55,516.1290322580645,101,305,0.248768473,0.0566,219.0847,2,2,22,13,11,0.8462
861,11560560,당산2동,A,2110786,178731908,5543,32246,129257,10.612,4.0085,0.2495,2.0833,2.1667,800,1.55,516.1290322580645,101,305,0.248768473,0.0566,219.0847,2,2,22,3,3,1.0
862,11560560,당산2동,A,2110794,338488201,37636,8994,129257,10.612,14.3715,0.0696,2.5417,3.1771,800,1.55,516.1290322580645,101,305,0.248768473,0.0566,219.0847,2,2,22,9,7,0.7778
863,11560560,당산2동,D,2120138,648196093,52277,12399,129257,10.612,10.4248,0.0959,3.9259,4.4537,800,1.55,516.1290322580645,101,305,0.248768473,0.0566,219.0847,2,2,22,30,21,0.7
864,11560560,당산2동,D,2120143,-2147483648,230820,11348,129257,10.612,11.3903,0.0878,4.6852,4.0741,800,1.55,516.1290322580645,101,305,0.248768473,0.0566,219.0847,2,2,22,42,22,0.5238
865,11560585,도림동,A,2110767,58070498,6236,9313,99232,19.51,10.6552,0.0939,3.3553,5.3465,387,0.89,434.8314606741573,35,126,0.217391304,0.0412,209.9482,0,0,13,5,4,0.8
866,11560585,도림동,A,2110768,282496415,31838,8873,99232,19.51,11.1836,0.0894,1.75,2.5,387,0.89,434.8314606741573,35,126,0.217391304,0.0412,209.9482,0,0,13,6,2,0.3333
867,11560585,도림동,A,2110785,247454897,22911,10800,99232,19.51,9.1881,0.1088,5.6065,4.868,387,0.89,434.8314606741573,35,126,0.217391304,0.0412,209.9482,0,0,13,8,7,0.875
868,11560585,도림동,A,2110792,322261344,30316,10630,99232,19.51,9.3351,0.1071,3.5729,4.4375,387,0.89,434.8314606741573,35,126,0.217391304,0.0412,209.9482,0,0,13,14,9,0.6429
869,11560605,문래동,A,2110759,1381750350,105642,13080,106227,12.318,8.1213,0.1231,5.9537,3.6574,1155,1.49,775.1677852348994,64,356,0.152380952,0.0432,205.9092,2,1,19,42,40,0.9524
870,11560605,문래동,D,2120137,937578254,53930,17385,106227,12.318,6.1103,0.1637,2.2593,2.6759,1155,1.49,775.1677852348994,64,356,0.152380952,0.0432,205.9092,2,1,19,14,7,0.5
871,11560605,문래동,D,2120140,533715987,64803,8236,106227,12.318,12.8979,0.0775,5.4445,4.3611,1155,1.49,775.1677852348994,64,356,0.152380952,0.0432,205.9092,2,1,19,29,15,0.5172
872,11560610,양평1동,A,2110756,61333448,6280,9766,96179,6.986,9.8484,0.1015,3.0729,4.7187,638,0.88,725.0,28,114,0.197183099,0.0507,111.2041,0,0,6,7,6,0.8571
873,11560610,양평1동,A,2110757,438828786,32394,13547,96179,6.986,7.0997,0.1409,6.4907,9.4444,638,0.88,725.0,28,114,0.197183099,0.0507,111.2041,0,0,6,12,8,0.6667
874,11560610,양평1동,D,2120135,377518740,39773,9492,96179,6.986,10.1326,0.0987,4.2604,4.3958,638,0.88,725.0,28,114,0.197183099,0.0507,111.2041,0,0,6,11,8,0.7273
875,11560620,양평2동,A,2110760,491601221,47526,10344,100412,7.582,9.7073,0.103,3.7912,4.801,790,3.0,263.3333333333333,47,173,0.213636364,0.0503,160.3332,0,1,20,17,9,0.5294
876,11560620,양평2동,A,2110762,458778944,42841,10709,100412,7.582,9.3764,0.1067,3.5278,5.2315,790,3.0,263.3333333333333,47,173,0.213636364,0.0503,160.3332,0,1,20,50,41,0.82
877,11560620,양평2동,A,2110773,40655343,2086,19490,100412,7.582,5.152,0.1941,2.5,1.6667,790,3.0,263.3333333333333,47,173,0.213636364,0.0503,160.3332,0,1,20,1,1,1.0
878,11560630,신길1동,A,2110810,511768228,40101,12762,88457,-2.915,6.9313,0.1443,5.0741,5.4907,416,0.66,630.3030303030303,36,171,0.173913043,0.0421,175.4366,0,1,21,10,6,0.6
879,11560630,신길1동,A,2110815,459527285,39497,11634,88457,-2.915,7.6033,0.1315,2.5926,3.4259,416,0.66,630.3030303030303,36,171,0.173913043,0.0421,175.4366,0,1,21,18,13,0.7222
880,11560630,신길1동,A,2110816,178568225,18047,9895,88457,-2.915,8.9396,0.1119,2.6428,2.6309,416,0.66,630.3030303030303,36,171,0.173913043,0.0421,175.4366,0,1,21,5,2,0.4
881,11560630,신길1동,A,2110817,143203862,7204,19877,88457,-2.915,4.4502,0.2247,4.803,3.2015,416,0.66,630.3030303030303,36,171,0.173913043,0.0421,175.4366,0,1,21,1,1,1.0
882,11560650,신길3동,A,2110787,249662523,19850,12578,90908,-0.388,7.2275,0.1384,5.7719,3.7734,311,0.52,598.0769230769231,9,50,0.152542373,0.0357,176.3114,0,0,8,9,8,0.8889
883,11560650,신길3동,A,2110795,96672625,12016,8045,90908,-0.388,11.2999,0.0885,4.0985,2.0833,311,0.52,598.0769230769231,9,50,0.152542373,0.0357,176.3114,0,0,8,1,1,1.0
884,11560660,신길4동,A,2110802,108547407,7208,15059,110910,42.265,7.365,0.1358,2.9072,3.0838,193,0.38,507.89473684210526,6,30,0.166666667,0.0373,116.9043,0,0,3,1,1,1.0
885,11560660,신길4동,A,2110805,43930063,4773,9204,110910,42.265,12.0502,0.083,6.0667,4.2,193,0.38,507.89473684210526,6,30,0.166666667,0.0373,116.9043,0,0,3,3,3,1.0
886,11560670,신길5동,A,2110780,26731086,1962,13627,100970,21.753,7.4096,0.135,2.9643,4.1548,184,0.47,391.48936170212767,14,64,0.179487179,0.0358,94.7798,0,0,19,1,1,1.0
887,11560670,신길5동,A,2110790,336112877,29564,11369,100970,21.753,8.8812,0.1126,6.0532,3.6781,184,0.47,391.48936170212767,14,64,0.179487179,0.0358,94.7798,0,0,19,7,5,0.7143
888,11560670,신길5동,A,2110791,116530833,6183,18846,100970,21.753,5.3576,0.1866,2.6369,5.9662,184,0.47,391.48936170212767,14,64,0.179487179,0.0358,94.7798,0,0,19,2,1,0.5
889,11560680,신길6동,A,2110797,29961979,2753,10882,98174,-0.192,9.0217,0.1108,3.8125,1.0417,472,0.65,726.1538461538461,14,97,0.126126126,0.0413,164.0547,0,1,15,2,2,1.0
890,11560680,신길6동,A,2110801,54747145,1338,40910,98174,-0.192,2.3998,0.4167,2.5641,0.0,472,0.65,726.1538461538461,14,97,0.126126126,0.0413,164.0547,0,1,15,1,1,1.0
891,11560680,신길6동,A,2110804,398213986,23694,16807,98174,-0.192,5.8413,0.1712,3.933,4.7797,472,0.65,726.1538461538461,14,97,0.126126126,0.0413,164.0547,0,1,15,6,4,0.6667
